ID-Months,KG_N
1423-2019_Ekim,0
1423-2019_Eylül,0
1423-2019_Kasım,0
1424-2019_Ağustos,0
1424-2019_Aralık,0
1424-2019_Ekim,0
1424-2019_Eylül,0
1424-2019_Kasım,0
1425-2019_Ağustos,0
1425-2019_Aralık,0
1425-2019_Ekim,0
1425-2019_Eylül,0
1425-2019_Kasım,0
1426-2019_Ağustos,0
1426-2019_Aralık,0
1426-2019_Ekim,0
1426-2019_Eylül,0
1426-2019_Kasım,0
1427-2019_Ağustos,0
1427-2019_Aralık,0
1427-2019_Ekim,0
1427-2019_Eylül,0
1427-2019_Kasım,0
1428-2019_Ağustos,0
1428-2019_Aralık,0
1428-2019_Ekim,0
1428-2019_Eylül,0
1428-2019_Kasım,0
1429-2019_Ağustos,0
1429-2019_Aralık,0
1429-2019_Ekim,0
1429-2019_Eylül,0
1429-2019_Kasım,0
1430-2019_Ağustos,0
1430-2019_Aralık,0
1430-2019_Ekim,0
1430-2019_Eylül,0
1430-2019_Kasım,0
1431-2019_Ağustos,0
1431-2019_Aralık,0
1431-2019_Ekim,0
1431-2019_Eylül,0
1431-2019_Kasım,0
1432-2019_Ağustos,0
1432-2019_Aralık,0
1432-2019_Ekim,0
1432-2019_Eylül,0
1432-2019_Kasım,0
1433-2019_Ağustos,0
1433-2019_Aralık,0
1433-2019_Ekim,0
1433-2019_Eylül,0
1433-2019_Kasım,0
1434-2019_Ağustos,0
1434-2019_Aralık,0
1434-2019_Ekim,0
1434-2019_Eylül,0
1434-2019_Kasım,0
1435-2019_Ağustos,0
1435-2019_Aralık,0
1435-2019_Ekim,0
1435-2019_Eylül,0
1435-2019_Kasım,0
1436-2019_Ağustos,0
1436-2019_Aralık,0
1436-2019_Ekim,0
1436-2019_Eylül,0
1436-2019_Kasım,0
1437-2019_Ağustos,0
1437-2019_Aralık,0
1437-2019_Ekim,0
1437-2019_Eylül,0
1437-2019_Kasım,0
1438-2019_Ağustos,0
1438-2019_Aralık,0
1438-2019_Ekim,0
1438-2019_Eylül,0
1438-2019_Kasım,0
1439-2019_Ağustos,0
1439-2019_Aralık,0
1439-2019_Ekim,0
1439-2019_Eylül,0
1439-2019_Kasım,0
1440-2019_Ağustos,0
1440-2019_Aralık,0
1440-2019_Ekim,0
1440-2019_Eylül,0
1440-2019_Kasım,0
1441-2019_Ağustos,0
1441-2019_Aralık,0
1441-2019_Ekim,0
1441-2019_Eylül,0
1441-2019_Kasım,0
1442-2019_Ağustos,0
1442-2019_Aralık,0
1442-2019_Ekim,0
1442-2019_Eylül,0
1442-2019_Kasım,0
1443-2019_Ağustos,0
1443-2019_Aralık,0
1443-2019_Ekim,0
1443-2019_Eylül,0
1443-2019_Kasım,0
1444-2019_Ağustos,0
1444-2019_Aralık,0
1444-2019_Ekim,0
1444-2019_Eylül,0
1444-2019_Kasım,0
1445-2019_Ağustos,0
1445-2019_Aralık,0
1445-2019_Ekim,0
1445-2019_Eylül,0
1445-2019_Kasım,0
1446-2019_Ağustos,0
1446-2019_Aralık,0
1446-2019_Ekim,0
1446-2019_Eylül,0
1446-2019_Kasım,0
1447-2019_Ağustos,0
1447-2019_Aralık,0
1447-2019_Ekim,0
1447-2019_Eylül,0
1447-2019_Kasım,0
1448-2019_Ağustos,0
1448-2019_Aralık,0
1448-2019_Ekim,0
1448-2019_Eylül,0
1448-2019_Kasım,0
1449-2019_Ağustos,0
1449-2019_Aralık,0
1449-2019_Ekim,0
1449-2019_Eylül,0
1449-2019_Kasım,0
1450-2019_Ağustos,0
1450-2019_Aralık,0
1450-2019_Ekim,0
1450-2019_Eylül,0
1450-2019_Kasım,0
1451-2019_Ağustos,0
1451-2019_Aralık,0
1451-2019_Ekim,0
1451-2019_Eylül,0
1451-2019_Kasım,0
1452-2019_Ağustos,0
1452-2019_Aralık,0
1452-2019_Ekim,0
1452-2019_Eylül,0
1452-2019_Kasım,0
1453-2019_Ağustos,0
1453-2019_Aralık,0
1453-2019_Ekim,0
1453-2019_Eylül,0
1453-2019_Kasım,0
1454-2019_Ağustos,0
1454-2019_Aralık,0
1454-2019_Ekim,0
1454-2019_Eylül,0
1454-2019_Kasım,0
1455-2019_Ağustos,0
1455-2019_Aralık,0
1455-2019_Ekim,0
1455-2019_Eylül,0
1455-2019_Kasım,0
1456-2019_Ağustos,0
1456-2019_Aralık,0
1456-2019_Ekim,0
1456-2019_Eylül,0
1456-2019_Kasım,0
1457-2019_Ağustos,0
1457-2019_Aralık,0
1457-2019_Ekim,0
1457-2019_Eylül,0
1457-2019_Kasım,0
1458-2019_Ağustos,0
1458-2019_Aralık,0
1458-2019_Ekim,0
1458-2019_Eylül,0
1458-2019_Kasım,0
1459-2019_Ağustos,0
1459-2019_Aralık,0
1459-2019_Ekim,0
1459-2019_Eylül,0
1459-2019_Kasım,0
1460-2019_Ağustos,0
1460-2019_Aralık,0
1460-2019_Ekim,0
1460-2019_Eylül,0
1460-2019_Kasım,0
1461-2019_Ağustos,0
1461-2019_Aralık,0
1461-2019_Ekim,0
1461-2019_Eylül,0
1461-2019_Kasım,0
1462-2019_Ağustos,0
1462-2019_Aralık,0
1462-2019_Ekim,0
1462-2019_Eylül,0
1462-2019_Kasım,0
1463-2019_Ağustos,0
1463-2019_Aralık,0
1463-2019_Ekim,0
1463-2019_Eylül,0
1463-2019_Kasım,0
1464-2019_Ağustos,0
1464-2019_Aralık,0
1464-2019_Ekim,0
1464-2019_Eylül,0
1464-2019_Kasım,0
1465-2019_Ağustos,0
1465-2019_Aralık,0
1465-2019_Ekim,0
1465-2019_Eylül,0
1465-2019_Kasım,0
1466-2019_Ağustos,0
1466-2019_Aralık,0
1466-2019_Ekim,0
1466-2019_Eylül,0
1466-2019_Kasım,0
1467-2019_Ağustos,0
1467-2019_Aralık,0
1467-2019_Ekim,0
1467-2019_Eylül,0
1467-2019_Kasım,0
1468-2019_Ağustos,0
1468-2019_Aralık,0
1468-2019_Ekim,0
1468-2019_Eylül,0
1468-2019_Kasım,0
1469-2019_Ağustos,0
1469-2019_Aralık,0
1469-2019_Ekim,0
1469-2019_Eylül,0
1469-2019_Kasım,0
1470-2019_Ağustos,0
1470-2019_Aralık,0
1470-2019_Ekim,0
1470-2019_Eylül,0
1470-2019_Kasım,0
1471-2019_Ağustos,0
1471-2019_Aralık,0
1471-2019_Ekim,0
1471-2019_Eylül,0
1471-2019_Kasım,0
1472-2019_Ağustos,0
1472-2019_Aralık,0
1472-2019_Ekim,0
1472-2019_Eylül,0
1472-2019_Kasım,0
1473-2019_Ağustos,0
1473-2019_Aralık,0
1473-2019_Ekim,0
1473-2019_Eylül,0
1473-2019_Kasım,0
1474-2019_Ağustos,0
1474-2019_Aralık,0
1474-2019_Ekim,0
1474-2019_Eylül,0
1474-2019_Kasım,0
1475-2019_Ağustos,0
1475-2019_Aralık,0
1475-2019_Ekim,0
1475-2019_Eylül,0
1475-2019_Kasım,0
1476-2019_Ağustos,0
1476-2019_Aralık,0
1476-2019_Ekim,0
1476-2019_Eylül,0
1476-2019_Kasım,0
1477-2019_Ağustos,0
1477-2019_Aralık,0
1477-2019_Ekim,0
1477-2019_Eylül,0
1477-2019_Kasım,0
1478-2019_Ağustos,0
1478-2019_Aralık,0
1478-2019_Ekim,0
1478-2019_Eylül,0
1478-2019_Kasım,0
1479-2019_Ağustos,0
1479-2019_Aralık,0
1479-2019_Ekim,0
1479-2019_Eylül,0
1479-2019_Kasım,0
1480-2019_Ağustos,0
1480-2019_Aralık,0
1480-2019_Ekim,0
1480-2019_Eylül,0
1480-2019_Kasım,0
1481-2019_Ağustos,0
1481-2019_Aralık,0
1481-2019_Ekim,0
1481-2019_Eylül,0
1481-2019_Kasım,0
1482-2019_Ağustos,0
1482-2019_Aralık,0
1482-2019_Ekim,0
1482-2019_Eylül,0
1482-2019_Kasım,0
1483-2019_Ağustos,0
1483-2019_Aralık,0
1483-2019_Ekim,0
1483-2019_Eylül,0
1483-2019_Kasım,0
1484-2019_Ağustos,0
1484-2019_Aralık,0
1484-2019_Ekim,0
1484-2019_Eylül,0
1484-2019_Kasım,0
1485-2019_Ağustos,0
1485-2019_Aralık,0
1485-2019_Ekim,0
1485-2019_Eylül,0
1485-2019_Kasım,0
1486-2019_Ağustos,0
1486-2019_Aralık,0
1486-2019_Ekim,0
1486-2019_Eylül,0
1486-2019_Kasım,0
1487-2019_Ağustos,0
1487-2019_Aralık,0
1487-2019_Ekim,0
1487-2019_Eylül,0
1487-2019_Kasım,0
1488-2019_Ağustos,0
1488-2019_Aralık,0
1488-2019_Ekim,0
1488-2019_Eylül,0
1488-2019_Kasım,0
1489-2019_Ağustos,0
1489-2019_Aralık,0
1489-2019_Ekim,0
1489-2019_Eylül,0
1489-2019_Kasım,0
1490-2019_Ağustos,0
1490-2019_Aralık,0
1490-2019_Ekim,0
1490-2019_Eylül,0
1490-2019_Kasım,0
1491-2019_Ağustos,0
1491-2019_Aralık,0
1491-2019_Ekim,0
1491-2019_Eylül,0
1491-2019_Kasım,0
1492-2019_Ağustos,0
1492-2019_Aralık,0
1492-2019_Ekim,0
1492-2019_Eylül,0
1492-2019_Kasım,0
1493-2019_Ağustos,0
1493-2019_Aralık,0
1493-2019_Ekim,0
1493-2019_Eylül,0
1493-2019_Kasım,0
1494-2019_Ağustos,0
1494-2019_Aralık,0
1494-2019_Ekim,0
1494-2019_Eylül,0
1494-2019_Kasım,0
1495-2019_Ağustos,0
1495-2019_Aralık,0
1495-2019_Ekim,0
1495-2019_Eylül,0
1495-2019_Kasım,0
1496-2019_Ağustos,0
1496-2019_Aralık,0
1496-2019_Ekim,0
1496-2019_Eylül,0
1496-2019_Kasım,0
1497-2019_Ağustos,0
1497-2019_Aralık,0
1497-2019_Ekim,0
1497-2019_Eylül,0
1497-2019_Kasım,0
1498-2019_Ağustos,0
1498-2019_Aralık,0
1498-2019_Ekim,0
1498-2019_Eylül,0
1498-2019_Kasım,0
1499-2019_Ağustos,0
1499-2019_Aralık,0
1499-2019_Ekim,0
1499-2019_Eylül,0
1499-2019_Kasım,0
